analyst,row,test_id,labelled_as,actual_identity,identified_as,starch_present,sample_id,date_analyzed,comments
Analyst 39,22.0,T39-TM90,Amoxicillin,Cellulose,Suspicious,,32695,20/9/2018,
Analyst 39,23.0,T39-2TDR,Amoxicillin,Vitamin C,Suspicious,,32516,2018-11-08 00:00:00,"Lane B-yellow, Lane F-blue"
Analyst 39,24.0,T39-LZRG,Amoxicillin,Vitamin C,Suspicious,,33878,13/9/2018,
Analyst 39,25.0,T39-Q65T,Amoxicillin,Vitamin C,Suspicious,,29682,2018-11-08 00:00:00,"Lane B-yellow, Lane F-blue"
Analyst 39,26.0,T39-RAYG,Amoxicillin,Vitamin C,Suspicious,,32582,2018-11-08 00:00:00,"Lane B-yellow, Lane F-blue"
Analyst 39,27.0,T39-H94J,Amoxicillin,Vitamin C,Suspicious,,33877,13/9/2018,
Analyst 39,28.0,T39-GJPR,Amoxicillin,Vitamin C,Suspicious,,33879,13/9/2018,
Analyst 39,29.0,T39-PQQ7,Amoxicillin,Vitamin C,Suspicious,,29681,2018-11-08 00:00:00,"Lane B-yellow, Lane F-blue"
Analyst 39,30.0,T39-XEML,Amoxicillin,Vitamin C,Suspicious,,32691,20/9/2018,
Analyst 39,31.0,T39-V977,Paracetamol,Paracetamol,Paracetamol,,35326,22/8/2018,Lane K-brown
Analyst 39,32.0,T39-9AJF,Paracetamol,Paracetamol,Paracetamol,,35897,16/9/2018,
Analyst 39,33.0,T39-TBAN,Paracetamol,Paracetamol,Paracetamol,,33874,22/8/2018,Lane K-brown
Analyst 39,34.0,T39-X4Y5,Paracetamol,Paracetamol,Paracetamol,,30780,29/9/2018,
Analyst 39,35.0,T39-DCCV,Paracetamol,Paracetamol,Paracetamol,,35898,16/9/2018,
Analyst 39,36.0,T39-6KWA,Paracetamol,Paracetamol,Paracetamol,,35822,16/9/2018,
Analyst 39,37.0,T39-MEVF,Paracetamol,Paracetamol,Paracetamol,,35325,22/8/2018,Lane K-brown
Analyst 39,38.0,T39-IEE8,Paracetamol,Paracetamol,Paracetamol,,30779,29/9/2018,
Analyst 39,39.0,T39-AZY3,Paracetamol,Paracetamol,Paracetamol,,30783,29/9/2018,
Analyst 39,40.0,T39-93XK,Paracetamol,Paracetamol,Paracetamol,,30786,29/9/2018,
Analyst 39,41.0,T39-35TR,Paracetamol,Paracetamol,Paracetamol,,35899,16/9/2018,
Analyst 39,42.0,T39-AWSX,Paracetamol,Paracetamol,Paracetamol,,35324,22/8/2018,Lane K-brown
Analyst 39,43.0,T39-DTRS,Paracetamol,Paracetamol,Paracetamol,,35891,16/9/2018,
Analyst 39,44.0,T39-5C9D,Paracetamol,Paracetamol,Paracetamol,,35821,16/9/2018,
Analyst 39,45.0,T39-KX8L,Paracetamol,Paracetamol,Paracetamol,,35823,16/9/2018,
Analyst 39,46.0,T39-YHBA,Paracetamol,Paracetamol,Paracetamol,,35327,22/8/2018,Lane K-brown
Analyst 39,47.0,T39-TNO9,Paracetamol,Paracetamol,Paracetamol,,30785,29/9/2018,
Analyst 39,48.0,T39-WQ39,Paracetamol,Paracetamol,Paracetamol,,35820,16/9/2018,
Analyst 39,49.0,T39-3LU9,Paracetamol,Lactose,Paracetamol,,35256,22/8/2018,Lane K-brown
Analyst 39,50.0,T39-X6RV,Paracetamol,Lactose,Paracetamol,,30781,29/9/2018,
Analyst 39,51.0,T39-RWH2,Paracetamol,Paracetamol Starch,Paracetamol Starch,Yes,33872,22/8/2018,"Lane J-black, Lane K-brown"
Analyst 39,52.0,T39-YY3W,Paracetamol,Paracetamol Starch,Paracetamol Starch,Yes,35896,16/9/2018,
Analyst 39,53.0,T39-TYJ7,Paracetamol,Paracetamol Starch,Paracetamol Starch,Yes,35816,16/9/2018,
Analyst 39,54.0,T39-QFWF,Paracetamol,Paracetamol Starch,Paracetamol Starch,Yes,30784,29/9/2018,
Analyst 39,55.0,T39-GYVR,Paracetamol,Vitamin C,Paracetamol,,30789,29/9/2018,
Analyst 39,56.0,T39-ZSAX,Paracetamol,Vitamin C,Paracetamol,,30787,29/9/2018,
Analyst 39,57.0,T39-IB0U,Paracetamol,Vitamin C,Paracetamol,,30788,29/9/2018,
Analyst 39,58.0,T39-T4RM,Paracetamol,Starch,Paracetamol Starch,Yes,30782,29/9/2018,
Analyst 39,59.0,T39-AF3H,Paracetamol,Cellulose,Paracetamol,,33873,22/8/2018,Lane K-brown
Analyst 39,60.0,T39-3CJN,Paracetamol,Cellulose,Paracetamol,,35257,22/8/2018,Lane K-brown
Analyst 39,61.0,T39-G16T,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,32565,21/8/2018,Lane F-dark green
Analyst 39,62.0,T39-M2PU,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,35259,14/9/2018,
Analyst 39,63.0,T39-NF3P,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,32563,21/8/2018,Lane F-dark green
Analyst 39,64.0,T39-UUS1,Benzyl Penicillin,Benzyl Penicillin,Suspicious,,32699,20/9/2018,
Analyst 39,65.0,T39-IICU,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,32566,21/8/2018,Lane F-dark green
Analyst 39,66.0,T39-542B,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,32564,21/8/2018,Lane F-dark green
Analyst 39,67.0,T39-0DSH,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,32562,21/8/2018,Lane F-dark green
Analyst 39,68.0,T39-GNAU,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,35431,14/9/2018,
Analyst 39,69.0,T39-XDF4,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,35262,14/9/2018,
Analyst 39,70.0,T39-5F3J,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,32622,20/9/2018,
Analyst 39,71.0,T39-VHEH,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,35814,14/9/2018,
Analyst 39,72.0,T39-DB4X,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,32781,20/9/2018,
Analyst 39,73.0,T39-J1ET,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,35263,14/9/2018,
Analyst 39,74.0,T39-6F51,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,35430,14/9/2018,
Analyst 39,75.0,T39-8P2R,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,32567,21/8/2018,Lane F-dark green
Analyst 39,76.0,T39-3Q42,Benzyl Penicillin,Paracetamol Starch,Suspicious,Yes,35260,14/9/2018,
Analyst 39,77.0,T39-FANQ,Benzyl Penicillin,Cellulose,Suspicious,,32623,20/9/2018,
Analyst 39,78.0,T39-2F9I,Benzyl Penicillin,Cellulose,Suspicious,,32573,21/8/2018,Lane F-light blue
Analyst 39,79.0,T39-438H,Benzyl Penicillin,Cellulose,Suspicious,,35892,14/9/2018,
Analyst 39,80.0,T39-CZHG,Benzyl Penicillin,Starch,Suspicious,Yes,35416,14/9/2018,
Analyst 39,81.0,T39-LEAL,Benzyl Penicillin,Starch,Suspicious,Yes,32621,20/9/2018,
Analyst 39,82.0,T39-QH5E,Benzyl Penicillin,Starch,Suspicious,Yes,35261,14/9/2018,
Analyst 39,83.0,T39-TR56,Benzyl Penicillin,Starch,Suspicious,,32666,20/9/2018,
Analyst 39,84.0,T39-7S5S,Benzyl Penicillin,Vitamin C,Suspicious,,32703,20/9/2018,
Analyst 39,85.0,T39-IQHR,Benzyl Penicillin,Vitamin C,Suspicious,,32572,21/8/2018,Lane F-light blue and yellow
Analyst 39,86.0,T39-IVAH,Benzyl Penicillin,Vitamin C,Suspicious,,32561,21/8/2018,Lane F-light blue and yellow
Analyst 39,87.0,T39-1P6W,Benzyl Penicillin,Vitamin C,Suspicious,,32560,21/8/2018,Lane F-light blue and yellow
Analyst 39,88.0,T39-5EMJ,Benzyl Penicillin,Vitamin C,Suspicious,,35809,14/9/2018,
Analyst 39,89.0,T39-XEFP,Benzyl Penicillin,Vitamin C,Suspicious,,35815,14/9/2018,
Analyst 39,90.0,T39-7H92,Benzyl Penicillin,Vitamin C,Suspicious,,35808,14/9/2018,
Analyst 39,91.0,T39-BOII,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,32636,24/9/2018,
Analyst 39,92.0,T39-ATPS,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,32574,21/8/2018,All lanes correspond
Analyst 39,93.0,T39-SGYE,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,35888,14/9/2018,
Analyst 39,94.0,T39-0WDJ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,32575,21/8/2018,All lanes correspond
Analyst 39,95.0,T39-8AS1,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,32637,24/9/2018,
Analyst 39,96.0,T39-DGFA,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,32670,24/9/2018,
Analyst 39,97.0,T39-D5ZZ,Penicillin Procaine,Penicillin Procaine,Suspicious,,32776,24/9/2018,
Analyst 39,98.0,T39-IAHM,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,35811,14/9/2018,
Analyst 39,99.0,T39-G7UL,Penicillin Procaine,Penicillin Procaine,Suspicious,,35895,14/9/2018,
Analyst 39,100.0,T39-C2S1,Penicillin Procaine,Penicillin Procaine,Suspicious,,35894,14/9/2018,
Analyst 39,101.0,T39-EQSY,Penicillin Procaine,Penicillin Procaine,Suspicious,,32780,24/9/2018,
Analyst 39,102.0,T39-IZQT,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,33889,21/8/2018,All lanes correspond
Analyst 39,103.0,T39-TJ99,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,35817,14/9/2018,
Analyst 39,104.0,T39-RU1M,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,32633,24/9/2018,
Analyst 39,105.0,T39-CXWB,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,32667,24/9/2018,
Analyst 39,106.0,T39-T39V9,Penicillin Procaine,Benzyl Penicillin,Suspicious,,33891,21/8/2018,Lane D and E-pink
Analyst 39,107.0,T39-GRW1,Penicillin Procaine,Starch,Suspicious,Yes,35810,14/9/2018,
Analyst 39,108.0,T39-YOKW,Penicillin Procaine,Starch,Suspicious,Yes,33890,21/8/2018,"Lane D and E-pink, Lane F-light blue, Lane J-black"
Analyst 39,109.0,T39-UEHT,Penicillin Procaine,Starch,Suspicious,Yes,33892,21/8/2018,"Lane D and E-pink, Lane F-light blue, Lane J-black"
Analyst 39,110.0,T39-0JKA,Penicillin Procaine,Starch,Suspicious,Yes,35893,14/9/2018,
Analyst 39,111.0,T39-KLZT,Penicillin Procaine,Starch,Suspicious,Yes,32777,24/9/2018,
Analyst 39,112.0,T39-ARH0,Penicillin Procaine,Starch,Suspicious,Yes,35818,14/9/2018,
Analyst 39,113.0,T39-13E1,Penicillin Procaine,Cellulose,Suspicious,,35890,14/9/2018,
Analyst 39,114.0,T39-KA15,Penicillin Procaine,Cellulose,Suspicious,,32632,24/9/2018,
Analyst 39,115.0,T39-DIG6,Penicillin Procaine,Vitamin C,Suspicious,,33861,21/8/2018,"Lane D and E-pink, Lane F-yellow and blue"
Analyst 39,116.0,T39-2G0W,Penicillin Procaine,Vitamin C,Suspicious,,33860,21/8/2018,"Lane D and E-pink, Lane F-yellow and blue"
Analyst 39,117.0,T39-AVJE,Penicillin Procaine,Vitamin C,Suspicious,,32671,24/9/2018,
Analyst 39,118.0,T39-ZKFI,Penicillin Procaine,Vitamin C,Suspicious,,35889,14/9/2018,
Analyst 39,119.0,T39-U18I,Penicillin Procaine,Vitamin C,Suspicious,,30770,24/9/2018,
Analyst 39,120.0,T39-HI72,Penicillin Procaine,Vitamin C,Suspicious,,30769,24/9/2018,
Analyst 39,121.0,T39-2XRO,Quinine ,Quinine,Quinine,,33882,21/8/2018,Lane D-blue
Analyst 39,122.0,T39-M3G3,Quinine ,Quinine,Quinine,,30791,29/9/2018,
Analyst 39,123.0,T39-LA97,Quinine ,Quinine,Quinine,,30792,29/9/2018,
Analyst 39,124.0,T39-C7HT,Quinine ,Quinine,Quinine,,33887,21/8/2018,Lane D-blue
Analyst 39,125.0,T39-C16D,Quinine ,Quinine,Quinine,,30771,29/9/2018,
Analyst 39,126.0,T39-JNXN,Quinine ,Quinine,Quinine,,33880,13/9/2018,
Analyst 39,127.0,T39-81J4,Quinine ,Quinine,Quinine,,30774,29/9/2018,
Analyst 39,128.0,T39-UJA4,Quinine ,Quinine,Quinine,,30772,29/9/2018,
Analyst 39,129.0,T39-BIAW,Quinine ,Quinine,Quinine,,30775,29/9/2018,
Analyst 39,130.0,T39-KBI8,Quinine ,Quinine,Quinine,,30793,29/9/2018,
Analyst 39,131.0,T39-1QK6,Quinine ,Quinine,Quinine,,33883,21/8/2018,Lane D-blue
Analyst 39,132.0,T39-SRZK,Quinine ,Quinine,Quinine,,33884,21/8/2018,Lane D-blue
Analyst 39,133.0,T39-T7WK,Quinine ,Quinine,Quinine,,30776,29/9/2018,
Analyst 39,134.0,T39-TIJ5,Quinine ,Quinine,Quinine,,35298,13/9/2018,
Analyst 39,135.0,T39-6UKX,Quinine ,Quinine,Quinine,,33888,21/8/2018,Lane D-blue
Analyst 39,136.0,T39-WKRG,Quinine ,Lactose,Suspicious,,33885,21/8/2018,Lane D-pink
Analyst 39,137.0,T39-2T3P,Quinine ,Lactose,Suspicious,,33881,21/8/2018,Lane D-pink
Analyst 39,138.0,T39-L31S,Quinine ,Paracetamol Starch,Suspicious,Yes,30773,29/9/2018,
Analyst 39,139.0,T39-1L0B,Quinine ,Starch,Suspicious,Yes,35300,13/9/2018,
Analyst 39,140.0,T39-7FN9,Quinine ,Cellulose,Suspicious,,30778,29/9/2018,
Analyst 39,141.0,T39-HF7M,Quinine ,Cellulose,Suspicious,,35299,13/9/2018,
Analyst 39,142.0,T39-QG2L,Quinine ,Cellulose,Suspicious,,35429,13/9/2018,
Analyst 39,143.0,T39-Q7N3,Quinine ,Cellulose,Suspicious,,33863,21/8/2018,Lane D-pink
Analyst 39,144.0,T39-Z8HG,Quinine ,Vitamin C,Suspicious,,33886,21/8/2018,Lane D-pink
Analyst 39,145.0,T39-0QVQ,Quinine ,Vitamin C,Suspicious,,30790,29/9/2018,
Analyst 39,146.0,T39-6H5U,Quinine ,Vitamin C,Suspicious,,33862,21/8/2018,Lane D-pink
Analyst 39,147.0,T39-J2Q6,Quinine ,Vitamin C,Suspicious,,35297,13/9/2018,
Analyst 39,148.0,T39-HGUF,Quinine ,Vitamin C,Suspicious,,35296,13/9/2018,
Analyst 39,149.0,T39-NTUD,Quinine ,Vitamin C,Suspicious,,35428,13/9/2018,
Analyst 39,150.0,T39-SRQ5,Quinine ,Vitamin C,Suspicious,,30777,29/9/2018,
Analyst 40,1.0,T40-3SUH,Amoxicillin,Amoxicillin,Suspicious,,32448,19/9/2018,
Analyst 40,2.0,T40-97DM,Amoxicillin,Amoxicillin,Suspicious,,35275,2018-04-09 00:00:00,
Analyst 40,3.0,T40-VE6S,Amoxicillin,Amoxicillin,Suspicious,,32450,19/9/2018,
Analyst 40,4.0,T40-JQ9Q,Amoxicillin,Amoxicillin,Suspicious,,35074,2018-04-09 00:00:00,
Analyst 40,5.0,T40-5K7K,Amoxicillin,Amoxicillin,Amoxicillin,,32449,19/9/2018,
Analyst 40,6.0,T40-BATA,Amoxicillin,Amoxicillin,Amoxicillin,,34977,19/8/2018,
Analyst 40,7.0,T40-NAC0,Amoxicillin,Amoxicillin,Amoxicillin,,34987,19/8/2018,
Analyst 40,8.0,T40-7HQN,Amoxicillin,Amoxicillin,Amoxicillin,,34995,19/8/2018,
Analyst 40,9.0,T40-5BTJ,Amoxicillin,Amoxicillin,Amoxicillin,,34986,19/8/2018,
Analyst 40,10.0,T40-91VS,Amoxicillin,Amoxicillin,Amoxicillin,,32454,19/9/2018,
Analyst 40,11.0,T40-6JAZ,Amoxicillin,Amoxicillin,Suspicious,,32451,19/9/2018,
Analyst 40,12.0,T40-CIUI,Amoxicillin,Amoxicillin,Amoxicillin,,34985,19/8/2018,
Analyst 40,13.0,T40-Y5X6,Amoxicillin,Amoxicillin,Amoxicillin,,32453,19/9/2018,
Analyst 40,14.0,T40-PYFU,Amoxicillin,Amoxicillin,Suspicious,,35075,2018-04-09 00:00:00,
Analyst 40,15.0,T40-42CC,Amoxicillin,Amoxicillin,Amoxicillin,,34976,19/8/2018,
Analyst 40,16.0,T40-S4H9,Amoxicillin,Starch,Suspicious,Yes,35073,2018-04-09 00:00:00,
Analyst 40,17.0,T40-QIMZ,Amoxicillin,Starch,Suspicious,Yes,32495,19/9/2018,
Analyst 40,18.0,T40-M883,Amoxicillin,Paracetamol Starch,Suspicious,,34878,19/8/2018,
Analyst 40,19.0,T40-F8CC,Amoxicillin,Lactose,Suspicious,,32493,19/9/2018,
Analyst 40,20.0,T40-PGWA,Amoxicillin,Lactose,Suspicious,,35079,2018-04-09 00:00:00,
Analyst 40,21.0,T40-MG13,Amoxicillin,Lactose,Suspicious,,35078,2018-04-09 00:00:00,
Analyst 40,22.0,T40-X824,Amoxicillin,Lactose,Suspicious,,34873,19/8/2018,
Analyst 40,23.0,T40-CIDM,Amoxicillin,Cellulose,Suspicious,,34879,19/8/2018,
Analyst 40,24.0,T40-7FQX,Amoxicillin,Vitamin C,Suspicious,,32494,19/9/2018,
Analyst 40,25.0,T40-DCM8,Amoxicillin,Vitamin C,Suspicious,,35072,2018-04-09 00:00:00,
Analyst 40,26.0,T40-HZRU,Amoxicillin,Vitamin C,Suspicious,,34978,19/8/2018,
Analyst 40,27.0,T40-7CON,Amoxicillin,Vitamin C,Suspicious,,34872,19/8/2018,
Analyst 40,28.0,T40-GERX,Amoxicillin,Vitamin C,Suspicious,,35239,2018-04-09 00:00:00,
Analyst 40,29.0,T40-CTQB,Amoxicillin,Vitamin C,Suspicious,,32492,19/9/2018,
Analyst 40,30.0,T40-CW7W,Amoxicillin,Vitamin C,Suspicious,,32504,19/9/2018,
Analyst 40,31.0,T40-LF5B,Paracetamol,Paracetamol,Paracetamol,,34876,21/8/2018,
Analyst 40,32.0,T40-AARH,Paracetamol,Paracetamol,Paracetamol,,32464,22/9/2018,
Analyst 40,33.0,T40-QN3D,Paracetamol,Paracetamol,Paracetamol,,32088,22/9/2018,
Analyst 40,34.0,T40-FEEV,Paracetamol,Paracetamol,Paracetamol,,32467,22/9/2018,
Analyst 40,35.0,T40-LARH,Paracetamol,Paracetamol,Paracetamol,,35235,2018-05-09 00:00:00,
Analyst 40,36.0,T40-2KPA,Paracetamol,Paracetamol,Paracetamol,,34999,21/8/2018,
Analyst 40,37.0,T40-L8OO,Paracetamol,Paracetamol,Paracetamol,,34992,21/8/2018,
Analyst 40,38.0,T40-655C,Paracetamol,Paracetamol,Paracetamol,,34994,21/8/2018,
Analyst 40,39.0,T40-J07A,Paracetamol,Paracetamol,Paracetamol,,35238,2018-05-09 00:00:00,
Analyst 40,40.0,T40-VJ4F,Paracetamol,Paracetamol,Paracetamol,,35279,2018-05-09 00:00:00,
Analyst 40,41.0,T40-5X2G,Paracetamol,Paracetamol,Paracetamol,,32089,22/9/2018,
Analyst 40,42.0,T40-8NWH,Paracetamol,Paracetamol,Paracetamol,,34993,21/8/2018,
Analyst 40,43.0,T40-P54S,Paracetamol,Paracetamol,Paracetamol,,34996,21/8/2018,
Analyst 40,44.0,T40-PI4F,Paracetamol,Paracetamol,Paracetamol,,34998,21/8/2018,
Analyst 40,45.0,T40-4WV8,Paracetamol,Paracetamol,Paracetamol,,34997,21/8/2018,
Analyst 40,46.0,T40-IOSV,Paracetamol,Paracetamol,Paracetamol,,34124,22/9/2018,
Analyst 40,47.0,T40-GGLJ,Paracetamol,Lactose,Suspicious,,34877,21/8/2018,
Analyst 40,48.0,T40-5Z88,Paracetamol,Lactose,Paracetamol,,35277,2018-05-09 00:00:00,
Analyst 40,49.0,T40-U6BP,Paracetamol,Lactose,Suspicious,,34092,22/9/2018,
Analyst 40,50.0,T40-DWSD,Paracetamol,Lactose,Suspicious,,34093,22/9/2018,
Analyst 40,51.0,T40-198Y,Paracetamol,Paracetamol Starch,Paracetamol Starch,Yes,35237,2018-05-09 00:00:00,
Analyst 40,52.0,T40-QQPN,Paracetamol,Paracetamol Starch,Paracetamol Starch,Yes,35276,2018-05-09 00:00:00,
Analyst 40,53.0,T40-5ZS6,Paracetamol,Paracetamol Starch,Paracetamol Starch,Yes,35226,2018-05-09 00:00:00,
Analyst 40,54.0,T40-TVTH,Paracetamol,Paracetamol Starch,Paracetamol Starch,Yes,34979,21/8/2018,
Analyst 40,55.0,T40-KFS4,Paracetamol,Paracetamol Starch,Paracetamol Starch,Yes,35278,2018-05-09 00:00:00,
Analyst 40,56.0,T40-ZG3D,Paracetamol,Vitamin C,Suspicious,,35096,2018-05-09 00:00:00,
Analyst 40,57.0,T40-IHJ7,Paracetamol,Vitamin C,Suspicious,,32465,22/9/2018,
Analyst 40,58.0,T40-9IV0,Paracetamol,Vitamin C,Suspicious,,35097,2018-09-08 00:00:00,
Analyst 40,59.0,T40-BSED,Paracetamol,Cellulose,Paracetamol,,32090,22/9/2018,
Analyst 40,60.0,T40-IKTE,Paracetamol,Cellulose,Suspicious,,35234,2018-05-09 00:00:00,
Analyst 40,61.0,T40-7RTP,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,34595,22/9/2018,
Analyst 40,62.0,T40-TKOB,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,34822,20/8/2018,
Analyst 40,63.0,T40-6DJQ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,35100,2018-08-09 00:00:00,
Analyst 40,64.0,T40-H0SZ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,34598,22/9/2018,
Analyst 40,65.0,T40-D9M1,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,30370,20/8/2018,
Analyst 40,66.0,T40-TG7X,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,34866,20/8/2018,
Analyst 40,67.0,T40-CU16,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,35098,2018-08-09 00:00:00,
Analyst 40,68.0,T40-6MZE,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,34821,20/8/2018,
Analyst 40,69.0,T40-774K,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,35232,2018-08-09 00:00:00,
Analyst 40,70.0,T40-1Q3A,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,34867,20/8/2018,
Analyst 40,71.0,T40-6KLX,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,30371,20/8/2018,
Analyst 40,72.0,T40-LZVG,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,35102,2018-08-09 00:00:00,
Analyst 40,73.0,T40-KS5F,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,34597,22/9/2018,
Analyst 40,74.0,T40-3L9V,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,34823,20/8/2018,
Analyst 40,75.0,T40-UBH5,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,34599,22/9/2018,
Analyst 40,76.0,T40-1XQ6,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,35233,2018-08-09 00:00:00,
Analyst 40,77.0,T40-5LHP,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,34556,22/9/2018,
Analyst 40,78.0,T40-AX10,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,34610,22/9/2018,
Analyst 40,79.0,T40-ORWN,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,35101,2018-08-09 00:00:00,
Analyst 40,80.0,T40-GDVC,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,34594,22/9/2018,
Analyst 40,81.0,T40-SHGW,Benzyl Penicillin,Cellulose,Suspicious,,33709,2018-08-09 00:00:00,
Analyst 40,82.0,T40-7FY3,Benzyl Penicillin,Cellulose,Suspicious,,34611,22/9/2018,
Analyst 40,83.0,T40-TVHC,Benzyl Penicillin,Cellulose,Suspicious,,34592,22/9/2018,
Analyst 40,84.0,T40-FHQ8,Benzyl Penicillin,Cellulose,Suspicious,,33708,2018-08-09 00:00:00,
Analyst 40,85.0,T40-21EL,Benzyl Penicillin,Cellulose,Suspicious,,30375,20/8/2018,
Analyst 40,86.0,T40-L8X4,Benzyl Penicillin,Cellulose,Suspicious,,33707,2018-08-09 00:00:00,
Analyst 40,87.0,T40-TGL6,Benzyl Penicillin,Cellulose,Suspicious,,34593,22/9/2018,
Analyst 40,88.0,T40-Z8ZX,Benzyl Penicillin,Vitamin C,Suspicious,,30369,20/8/2018,
Analyst 40,89.0,T40-IGKX,Benzyl Penicillin,Vitamin C,Suspicious,,33706,2018-08-09 00:00:00,
Analyst 40,90.0,T40-TBK4,Benzyl Penicillin,Paracetamol Starch,Suspicious,,34609,22/9/2018,
Analyst 40,91.0,T40-CSPL,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,33684,2018-08-09 00:00:00,
Analyst 40,92.0,T40-GSM8,Penicillin Procaine,Penicillin Procaine,Suspicious,,33705,2018-08-09 00:00:00,
Analyst 40,93.0,T40-R9MD,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,34869,19/8/2018,
Analyst 40,94.0,T40-ZR6W,Penicillin Procaine,Penicillin Procaine,Suspicious,,34614,22/9/2018,
Analyst 40,95.0,T40-LWG5,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,34868,19/8/2018,
Analyst 40,96.0,T40-KQPL,Penicillin Procaine,Penicillin Procaine,Suspicious,,33698,2018-09-09 00:00:00,
Analyst 40,97.0,T40-7727,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,34870,19/8/2018,
Analyst 40,98.0,T40-UJZG,Penicillin Procaine,Penicillin Procaine,Suspicious,,34613,22/9/2018,
Analyst 40,99.0,T40-IFB2,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,33682,2018-09-09 00:00:00,
Analyst 40,100.0,T40-RZP0,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,30390,19/8/2018,
Analyst 40,101.0,T40-2WSA,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,33704,2018-09-09 00:00:00,
Analyst 40,102.0,T40-BX8N,Penicillin Procaine,Penicillin Procaine,Suspicious,,34871,19/8/2018,
Analyst 40,103.0,T40-4NED,Penicillin Procaine,Penicillin Procaine,Suspicious,,34612,22/9/2018,
Analyst 40,104.0,T40-6KUW,Penicillin Procaine,Penicillin Procaine,Suspicious,,33685,2018-09-09 00:00:00,
Analyst 40,105.0,T40-4KXH,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,30388,19/8/2018,
Analyst 40,106.0,T40-XBH9,Penicillin Procaine,Benzyl Penicillin,Suspicious,,33681,2018-09-09 00:00:00,
Analyst 40,107.0,T40-4HSG,Penicillin Procaine,Benzyl Penicillin,Suspicious,,34615,22/9/2018,
Analyst 40,108.0,T40-AS5Y,Penicillin Procaine,Benzyl Penicillin,Suspicious,,34835,19/8/2018,
Analyst 40,109.0,T40-KBIF,Penicillin Procaine,Benzyl Penicillin,Suspicious,,34121,22/9/2018,
Analyst 40,110.0,T40-CXC2,Penicillin Procaine,Paracetamol Starch,Suspicious,Yes,33683,2018-09-09 00:00:00,
Analyst 40,111.0,T40-QHYS,Penicillin Procaine,Cellulose,Suspicious,,34127,22/9/2018,
