"id","sample_id","sample_name","sample_actual","quantity","quantity_actual","user_name","test_id","project"
"12115","33204","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-7YCI","MSH Tanzania"
"12116","33192","Benzyl Penicillin","Lactose","100","100","Analyst 21","T21-KSNB","MSH Tanzania"
"12117","30107","Penicillin Procaine","Lactose","100","100","Analyst 21","T21-BIFE","MSH Tanzania"
"12118","30099","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-XZ3I","MSH Tanzania"
"12119","33190","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-F2ZX","MSH Tanzania"
"12120","30110","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-R7I3","MSH Tanzania"
"12121","31654","Paracetamol","Vitamin C","100","100","Analyst 21","T21-DLS1","MSH Tanzania"
"12122","33205","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-D92B","MSH Tanzania"
"12123","34130","Paracetamol","Paracetamol","100","100","Analyst 21","T21-2ERL","MSH Tanzania"
"12124","34134","Quinine ","Cellulose","100","100","Analyst 21","T21-0C22","MSH Tanzania"
"12125","33193","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-ID2Y","MSH Tanzania"
"12126","30143","Quinine ","Starch","100","100","Analyst 21","T21-6ST6","MSH Tanzania"
"12127","33188","Amoxicillin","Cellulose","100","100","Analyst 21","T21-FG2K","MSH Tanzania"
"12128","33201","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-MCHJ","MSH Tanzania"
"12129","33206","Benzyl Penicillin","Lactose","100","100","Analyst 21","T21-6FPB","MSH Tanzania"
"12130","33195","Benzyl Penicillin","Vitamin C","100","100","Analyst 21","T21-G67Z","MSH Tanzania"
"12131","33207","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-0TL0","MSH Tanzania"
"12132","34132","Quinine ","Vitamin C","100","100","Analyst 21","T21-7XLU","MSH Tanzania"
"12133","30137","Quinine ","Quinine ","100","100","Analyst 21","T21-0ON8","MSH Tanzania"
"12134","33189","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-PZ1G","MSH Tanzania"
"12135","30141","Quinine ","Quinine ","100","100","Analyst 21","T21-AJLM","MSH Tanzania"
"12136","33198","Paracetamol","Lactose","100","100","Analyst 21","T21-V5FB","MSH Tanzania"
"12137","33197","Paracetamol","Paracetamol","100","100","Analyst 21","T21-FS4G","MSH Tanzania"
"12138","34131","Quinine ","Cellulose","100","100","Analyst 21","T21-K3K5","MSH Tanzania"
"12139","30109","Penicillin Procaine","Lactose","100","100","Analyst 21","T21-VHD3","MSH Tanzania"
"12140","30140","Penicillin Procaine","Cellulose","100","100","Analyst 21","T21-IDES","MSH Tanzania"
"12141","30138","Quinine ","Quinine ","100","100","Analyst 21","T21-0DKE","MSH Tanzania"
"12142","30136","Penicillin Procaine","Cellulose","100","100","Analyst 21","T21-3WTA","MSH Tanzania"
"12143","30113","Penicillin Procaine","Benzyl Penicillin","100","100","Analyst 21","T21-KLFG","MSH Tanzania"
"12144","33202","Amoxicillin","Vitamin C","100","100","Analyst 21","T21-9ACE","MSH Tanzania"
"12145","30111","Penicillin Procaine","Benzyl Penicillin","100","100","Analyst 21","T21-7QG5","MSH Tanzania"
"12146","30142","Quinine ","Quinine ","100","100","Analyst 21","T21-VA4I","MSH Tanzania"
"12147","33199","Paracetamol","Paracetamol","100","100","Analyst 21","T21-VI5S","MSH Tanzania"
"12148","33196","Benzyl Penicillin","Vitamin C","100","100","Analyst 21","T21-1F85","MSH Tanzania"
"12149","30114","Penicillin Procaine","Cellulose","100","100","Analyst 21","T21-Y5M5","MSH Tanzania"
"12150","31653","Paracetamol","Cellulose","100","100","Analyst 21","T21-R3ML","MSH Tanzania"
"12151","33200","Amoxicillin","Lactose","100","100","Analyst 21","T21-USWO","MSH Tanzania"
"12152","34135","Quinine ","Vitamin C","100","100","Analyst 21","T21-EGCV","MSH Tanzania"
"12153","30106","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-58MZ","MSH Tanzania"
"12154","30118","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-T64U","MSH Tanzania"
"12155","30116","Penicillin Procaine","Lactose","100","100","Analyst 21","T21-JAJ1","MSH Tanzania"
"12156","34129","Paracetamol","Paracetamol","100","100","Analyst 21","T21-DU9P","MSH Tanzania"
"12157","30139","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-4K0S","MSH Tanzania"
"12158","30112","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-YNDZ","MSH Tanzania"
"12159","30119","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-ELBK","MSH Tanzania"
"12160","30108","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-X0H2","MSH Tanzania"
"12161","33194","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-OGLY","MSH Tanzania"
"12162","30115","Penicillin Procaine","Cellulose","100","100","Analyst 21","T21-8DIX","MSH Tanzania"
"12163","31749","Quinine ","Quinine ","100","100","Analyst 21","T21-YCTD","MSH Tanzania"
"12164","35353","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-8QRG","MSH Tanzania"
"12165","35352","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-XAH7","MSH Tanzania"
"12166","35355","Quinine ","Vitamin C","100","100","Analyst 21","T21-9AJA","MSH Tanzania"
"12167","31745","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-RDDD","MSH Tanzania"
"12168","31748","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-0X2U","MSH Tanzania"
"12169","31750","Benzyl Penicillin","Vitamin C","100","100","Analyst 21","T21-0VZU","MSH Tanzania"
"12170","31747","Paracetamol","Paracetamol","100","100","Analyst 21","T21-A6CA","MSH Tanzania"
"12171","35365","Quinine ","Quinine ","100","100","Analyst 21","T21-QBZL","MSH Tanzania"
"12172","35360","Paracetamol","Paracetamol Starch","100","100","Analyst 21","T21-XIQY","MSH Tanzania"
"12173","35354","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-UFPZ","MSH Tanzania"
"12174","35223","Benzyl Penicillin","Starch","100","100","Analyst 21","T21-QMF0","MSH Tanzania"
"12175","35362","Quinine ","Quinine ","100","100","Analyst 21","T21-LLX2","MSH Tanzania"
"12176","35219","Amoxicillin","Lactose","100","100","Analyst 21","T21-0GN8","MSH Tanzania"
"12177","31712","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-L6FG","MSH Tanzania"
"12178","31744","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-AXPB","MSH Tanzania"
"12179","31752","Paracetamol","Paracetamol","100","100","Analyst 21","T21-WL0F","MSH Tanzania"
"12180","35363","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21-LXWT","MSH Tanzania"
"12186","35357","Amoxicillin","Vitamin C","100","100","Analyst 21","T21-OI32","MSH Tanzania"
"12187","31683","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-M83K","MSH Tanzania"
"12188","35228","Paracetamol","Paracetamol","100","100","Analyst 21","T21-AB72","MSH Tanzania"
"12189","35356","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-FAIT","MSH Tanzania"
"12190","31715","Amoxicillin","Cellulose","100","100","Analyst 21","T21-OEOL","MSH Tanzania"
"12191","35366","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-QEAZ","MSH Tanzania"
"12192","35218","Penicillin Procaine","Cellulose","100","100","Analyst 21","T21-YPSC","MSH Tanzania"
"12193","35229","Quinine ","Vitamin C","100","100","Analyst 21","T21-2Y29","MSH Tanzania"
"12194","31684","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-E9KM","MSH Tanzania"
"12195","35221","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-AL9Z","MSH Tanzania"
"12196","35220","Paracetamol","Paracetamol","100","100","Analyst 21","T21-S2OJ","MSH Tanzania"
"12197","31713","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-J6RZ","MSH Tanzania"
"12198","31746","Amoxicillin","Lactose","100","100","Analyst 21","T21-2NQR","MSH Tanzania"
"12199","31714","Amoxicillin","Vitamin C","100","100","Analyst 21","T21-P76J","MSH Tanzania"
"12200","31687","Paracetamol","Paracetamol","100","100","Analyst 21","T21-4IY0","MSH Tanzania"
"12201","31686","Quinine ","Cellulose","100","100","Analyst 21","T21-5I6D","MSH Tanzania"
"12202","31682","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21-GKAP","MSH Tanzania"
"12203","31716","Paracetamol","Paracetamol","100","100","Analyst 21","T21-FD59","MSH Tanzania"
"12204","31685","Benzyl Penicillin","Vitamin C","100","100","Analyst 21","T21-4ZG3","MSH Tanzania"
"12205","35364","Paracetamol","Paracetamol Starch","100","100","Analyst 21","T21-48F5","MSH Tanzania"
"12206","31751","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-87WD","MSH Tanzania"
"12207","35359","Benzyl Penicillin","Vitamin C","100","100","Analyst 21","T21-2D2N","MSH Tanzania"
"12208","31719","Quinine ","Vitamin C","100","100","Analyst 21","T21-2O6N","MSH Tanzania"
"12209","31753","Paracetamol","Paracetamol","100","100","Analyst 21","T21-2D7Q","MSH Tanzania"
"12210","31718","Benzyl Penicillin","Cellulose","100","100","Analyst 21","T21-O1JA","MSH Tanzania"
"12211","35812","Quinine ","Quinine ","100","100","Analyst 21","T21-GC23","MSH Tanzania"
"12212","31717","Quinine ","Starch","100","100","Analyst 21","T21-JVMK","MSH Tanzania"
"12213","35217","Penicillin Procaine","Vitamin C","100","100","Analyst 21","T21-HK53","MSH Tanzania"
"12214","30415","Benzyl Penicillin","Vitamin C","100","100","Analyst 21","T21-AFQB","MSH Tanzania"
"12215","35361","Paracetamol","Paracetamol","100","100","Analyst 21","T21-XIQS","MSH Tanzania"
"12216","35216","Penicillin Procaine","Vitamin C","100","100","Analyst 21","T21-ALFV","MSH Tanzania"
"12221","35222","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21-IDC5","MSH Tanzania"
"12222","35358","Penicillin Procaine","Vitamin C","100","100","Analyst 21","T21-YXNG","MSH Tanzania"
"12224","32707","Paracetamol","Paracetamol","100","100","Analyst 21","T21T-V63S","MSH Tanzania"
"12232","35838","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 21","T21T-JD45","MSH Tanzania"
"12233","35835","Quinine","Quinine","100","100","Analyst 21","T21T-FXP1","MSH Tanzania"
"12234","32397","Penicillin Procaine","Lactose","100","100","Analyst 21","T21T-NMVI","MSH Tanzania"
"12235","32396","Quinine","Starch","100","100","Analyst 21","T21T-DTK7","MSH Tanzania"
"12236","32706","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 21","T21T-7ZTG","MSH Tanzania"
"12237","30163","Amoxicillin","Amoxicillin","100","100","Analyst 21","T21T-DHFJ","MSH Tanzania"
"12238","30082","Amoxicillin","Vitamin C","100","100","Analyst 21","T21T-TIYY","MSH Tanzania"
"12239","35839","Paracetamol","Paracetamol Starch","100","100","Analyst 21","T21T-XEIF","MSH Tanzania"
"12240","31619","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 28","T28-B190","MSH Tanzania"
"12241","29831","Quinine ","Paracetamol Starch","100","100","Analyst 28","T28-TTQD","MSH Tanzania"
"12242","34310","Paracetamol","Vitamin C","100","100","Analyst 28","T28-55JT","MSH Tanzania"
"12243","35196","Amoxicillin","Amoxicillin","100","100","Analyst 28","T28-DUWC","MSH Tanzania"
"12244","30484","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 28","T28-B8B5","MSH Tanzania"
"12245","32040","Amoxicillin","Vitamin C","100","100","Analyst 28","T28-F6VU","MSH Tanzania"
"12247","29838","Quinine ","Quinine ","100","100","Analyst 28","T28-4Q0W","MSH Tanzania"
"12248","30487","Paracetamol","Paracetamol","100","100","Analyst 28","T28-EA08","MSH Tanzania"
"12249","30485","Quinine ","Starch","100","100","Analyst 28","T28-P4C7","MSH Tanzania"
"12250","34326","Quinine ","Vitamin C","100","100","Analyst 28","T28-I1LB","MSH Tanzania"
"12251","29839","Paracetamol","Paracetamol","100","100","Analyst 28","T28-FCC7","MSH Tanzania"
"12252","31625","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 28","T28-L6ER","MSH Tanzania"
"12253","32298","Paracetamol","Paracetamol","100","100","Analyst 28","T28-2J55","MSH Tanzania"
"12254","31900","Quinine ","Quinine ","100","100","Analyst 28","T28-W6N6","MSH Tanzania"
"12255","31626","Benzyl Penicillin","Starch","100","100","Analyst 28","T28-ZOC5","MSH Tanzania"
"12256","35266","Amoxicillin","Amoxicillin","100","100","Analyst 28","T28-KYE2","MSH Tanzania"
"12257","34315","Paracetamol","Paracetamol","100","100","Analyst 28","T28-JJ0T","MSH Tanzania"
"12258","31916","Quinine ","Quinine ","100","100","Analyst 28","T28-YAZT","MSH Tanzania"
"12259","32027","Benzyl Penicillin","Starch","100","100","Analyst 28","T28-EN6P","MSH Tanzania"
"12260","31616","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 28","T28-L40B","MSH Tanzania"
"12261","34319","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 28","T28-F0Q6","MSH Tanzania"
"12262","32029","Quinine ","Vitamin C","100","100","Analyst 28","T28-PQGZ","MSH Tanzania"
"12263","31602","Benzyl Penicillin","Lactose","100","100","Analyst 28","T28-PCKU","MSH Tanzania"
"12264","31620","Penicillin Procaine","Benzyl Penicillin","100","100","Analyst 28","T28-Z4T2","MSH Tanzania"
"12265","32064","Quinine ","Cellulose","100","100","Analyst 28","T28-ZXG3","MSH Tanzania"
"12266","32042","Benzyl Penicillin","Vitamin C","100","100","Analyst 28","T28-PBWV","MSH Tanzania"
"12267","31919","Quinine ","Vitamin C","100","100","Analyst 28","T28-3YB4","MSH Tanzania"
"12268","31624","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 28","T28-3JN0","MSH Tanzania"
"12269","29829","Quinine ","Quinine ","100","100","Analyst 28","T28-V6VC","MSH Tanzania"
"12270","34362","Quinine ","Starch","100","100","Analyst 28","T28-JAXG","MSH Tanzania"
"12271","31623","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 28","T28-DSAT","MSH Tanzania"
"12272","32066","Penicillin Procaine","Starch","100","100","Analyst 28","T28-M7RX","MSH Tanzania"
"12273","35293","Amoxicillin","Vitamin C","100","100","Analyst 28","T28-XN84","MSH Tanzania"
"12274","30798","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 28","T28-67ZX","MSH Tanzania"
"12275","35267","Amoxicillin","Amoxicillin","100","100","Analyst 28","T28-NNJQ","MSH Tanzania"
"12276","34325","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 28","T28-8QQ0","MSH Tanzania"
"12277","35264","Amoxicillin","Paracetamol Starch","100","100","Analyst 28","T28-CYDH","MSH Tanzania"
"12278","34308","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 28","T28-85WN","MSH Tanzania"
"12279","31939","Benzyl Penicillin","Cellulose","100","100","Analyst 28","T28-BBFG","MSH Tanzania"
"12280","32031","Quinine ","Cellulose","100","100","Analyst 28","T28-FP61","MSH Tanzania"
"12281","35195","Amoxicillin","Amoxicillin","100","100","Analyst 28","T28-BUKE","MSH Tanzania"
"12282","34312","Paracetamol","Vitamin C","100","100","Analyst 28","T28-NTKR","MSH Tanzania"
"12283","30794","Benzyl Penicillin","Starch","100","100","Analyst 28","T28-OVHF","MSH Tanzania"
"12284","34321","Paracetamol","Paracetamol","100","100","Analyst 28","T28-CMFI","MSH Tanzania"
"12285","32068","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 28","T28-BC39","MSH Tanzania"
"12286","31942","Benzyl Penicillin","Vitamin C","100","100","Analyst 28","T28-1BQM","MSH Tanzania"
"12287","30488","Quinine ","Quinine ","100","100","Analyst 28","T28-VDQZ","MSH Tanzania"
"12288","35303","Amoxicillin","Amoxicillin","100","100","Analyst 28","T28-CD5Z","MSH Tanzania"
"12289","35194","Amoxicillin","Cellulose","100","100","Analyst 28","T28-PKGM","MSH Tanzania"
"12290","34313","Paracetamol","Paracetamol","100","100","Analyst 28","T28-D68I","MSH Tanzania"
"12291","34366","Amoxicillin","Amoxicillin","100","100","Analyst 28","T28-F44P","MSH Tanzania"
"12292","32069","Penicillin Procaine","Starch","100","100","Analyst 28","T28-SGDG","MSH Tanzania"
"12293","35290","Amoxicillin","Vitamin C","100","100","Analyst 28","T28-1HAN","MSH Tanzania"
"12294","34324","Benzyl Penicillin","Lactose","100","100","Analyst 28","T28-YUQ4","MSH Tanzania"
"12295","32061","Paracetamol","Paracetamol Starch","100","100","Analyst 28","T28-CGWB","MSH Tanzania"
"12296","30799","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 28","T28-RECN","MSH Tanzania"
"12297","34322","Paracetamol","Starch","100","100","Analyst 28","T28-XINS","MSH Tanzania"
"12298","31603","Benzyl Penicillin","Cellulose","100","100","Analyst 28","T28-0OVG","MSH Tanzania"
"12299","32059","Benzyl Penicillin","Vitamin C","100","100","Analyst 28","T28-0ID0","MSH Tanzania"
"12300","30795","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 28","T28-23O6","MSH Tanzania"
"12301","32067","Penicillin Procaine","Paracetamol Starch","100","100","Analyst 28","T28-ZCOG","MSH Tanzania"
"12302","34309","Paracetamol","Paracetamol","100","100","Analyst 28","T28-PFXX","MSH Tanzania"
"12303","31669","Penicillin Procaine","Vitamin C","100","100","Analyst 28","T28-NVKT","MSH Tanzania"
"12304","31913","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 28","T28-7WRE","MSH Tanzania"
"12305","31897","Quinine ","Vitamin C","100","100","Analyst 28","T28-2XYO","MSH Tanzania"
"12306","29826","Paracetamol","Paracetamol","100","100","Analyst 28","T28-Q5JJ","MSH Tanzania"
"12307","32070","Penicillin Procaine","Lactose","100","100","Analyst 28","T28-G455","MSH Tanzania"
"12308","31902","Penicillin Procaine","Vitamin C","100","100","Analyst 28","T28-YL1S","MSH Tanzania"
"12309","35197","Amoxicillin","Amoxicillin","100","100","Analyst 28","T28-6I29","MSH Tanzania"
"12310","31938","Paracetamol","Vitamin C","100","100","Analyst 28","T28-427B","MSH Tanzania"
"12311","35270","Amoxicillin","Starch","100","100","Analyst 28","T28-DHUW","MSH Tanzania"
"12312","34311","Paracetamol","Paracetamol Starch","100","100","Analyst 28","T28-7VHB","MSH Tanzania"
"12313","31621","Penicillin Procaine","Paracetamol Starch","100","100","Analyst 28","T28-OF2E","MSH Tanzania"
"12314","31937","Penicillin Procaine","Vitamin C","100","100","Analyst 28","T28-NWCD","MSH Tanzania"
"12315","35291","Amoxicillin","Cellulose","100","100","Analyst 28","T28-YN2R","MSH Tanzania"
"12316","30480","Quinine ","Quinine ","100","100","Analyst 28","T28-K0U2","MSH Tanzania"
"12317","30481","Quinine ","Quinine ","100","100","Analyst 28","T28-I836","MSH Tanzania"
"12318","31941","Amoxicillin","Vitamin C","100","100","Analyst 28","T28-22VM","MSH Tanzania"
"12319","34364","Amoxicillin","Vitamin C","100","100","Analyst 28","T28-OVJL","MSH Tanzania"
"12320","30486","Quinine ","Lactose","100","100","Analyst 28","T28-63Q5","MSH Tanzania"
"12321","31896","Quinine ","Quinine ","100","100","Analyst 28","T28-V8CJ","MSH Tanzania"
"12322","31912","Amoxicillin","Amoxicillin","100","100","Analyst 28","T28-C64D","MSH Tanzania"
"12323","35269","Amoxicillin","Amoxicillin","100","100","Analyst 28","T28-T5R9","MSH Tanzania"
"12324","35294","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 28","T28-BFG1","MSH Tanzania"
"12325","35265","Amoxicillin","Amoxicillin","100","100","Analyst 28","T28-J1FU","MSH Tanzania"
